library,function,class,line,file,parent_function
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,123,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_nested_query_with_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,141,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_record_incompatible_with_query
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,141,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_record_incompatible_with_query
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedQuery,NonSumDPQuery,150,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_raises_with_non_sum
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,NonSumDPQuery,154,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_raises_with_non_sum
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,169,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_metrics
tensorflow_privacy.privacy.dp_query.nested_query,nested_query.NestedSumQuery,,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py,test_metrics
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,35,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\normalized_query_test.py,test_normalization
tensorflow_privacy.privacy.dp_query.normalized_query,normalized_query.NormalizedQuery,,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\normalized_query_test.py,test_normalization
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\normalized_query_test.py,test_normalization
tensorflow_privacy.privacy.dp_query.no_privacy_query,no_privacy_query.NoPrivacySumQuery,,35,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_sum
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_sum
tensorflow_privacy.privacy.dp_query.no_privacy_query,no_privacy_query.NoPrivacyAverageQuery,,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_no_privacy_average
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_no_privacy_average
tensorflow_privacy.privacy.dp_query.no_privacy_query,no_privacy_query.NoPrivacyAverageQuery,,59,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_no_privacy_weighted_average
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_no_privacy_weighted_average
tensorflow_privacy.privacy.dp_query.no_privacy_query,no_privacy_query.NoPrivacySumQuery,,71,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_incompatible_records
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py,test_incompatible_records
tensorflow_privacy.privacy.dp_query.quantile_estimator_query,quantile_estimator_query.QuantileEstimatorQuery,,90,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query.py,__init__
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianSumQuery,,98,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query.py,__init__
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_sum_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_sum_no_clip_no_noise
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,56,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_sum_with_clip_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_sum_with_clip_no_noise
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,74,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_sum_with_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_sum_with_noise
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipAverageQuery,,94,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_average_no_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,102,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_average_no_noise
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipAverageQuery,,113,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_average_with_noise
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,124,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_average_with_noise
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,135,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_target_zero
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,157,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_target_zero
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,169,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_target_zero_geometric
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,193,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_target_zero_geometric
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,205,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_target_one
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,227,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_target_one
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,239,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_target_one_geometric
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,263,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_target_one_geometric
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,283,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_linspace
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,295,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_linspace
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,316,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_all_equal
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,329,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_adaptation_all_equal
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,,343,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_ledger
tensorflow_privacy.privacy.analysis.privacy_ledger,privacy_ledger.QueryWithLedger,,352,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_ledger
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,358,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_ledger
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,370,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py,test_ledger
tensorflow_privacy.privacy.dp_query.gaussian_query,gaussian_query.GaussianAverageQuery,,104,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query.py,_construct_below_estimate_query
tensorflow_privacy.privacy.dp_query.no_privacy_query,no_privacy_query.NoPrivacyAverageQuery,,209,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query.py,_construct_below_estimate_query
tensorflow_privacy.privacy.dp_query.quantile_estimator_query,quantile_estimator_query.QuantileEstimatorQuery,,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query_test.py,_make_quantile_estimator_query
tensorflow_privacy.privacy.dp_query.quantile_estimator_query,quantile_estimator_query.NoPrivacyQuantileEstimatorQuery,,48,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query_test.py,_make_quantile_estimator_query
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query_test.py,test_target_zero
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,114,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query_test.py,test_target_zero_geometric
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,144,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query_test.py,test_target_one
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,176,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query_test.py,test_target_one_geometric
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,208,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query_test.py,test_linspace
tensorflow_privacy.privacy.dp_query.test_utils,test_utils.run_query,,245,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query_test.py,test_all_equal
tensorflow_privacy.privacy.dp_query.quantile_estimator_query,quantile_estimator_query.NoPrivacyQuantileEstimatorQuery,,253,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_estimator_query_test.py,test_raises_with_non_scalar_record
tensorflow_privacy.privacy.estimators.binary_class_head,binary_class_head.DPBinaryClassHead,,34,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\binary_class_head_test.py,testLoss
tensorflow_privacy.privacy.estimators.test_utils,test_utils.make_input_data,,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\binary_class_head_test.py,testCreateTPUEstimatorSpec
tensorflow_privacy.privacy.estimators.binary_class_head,binary_class_head.DPBinaryClassHead,,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\binary_class_head_test.py,testCreateTPUEstimatorSpec
tensorflow_privacy.privacy.estimators.test_utils,test_utils.make_model_fn,,66,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\binary_class_head_test.py,testCreateTPUEstimatorSpec
tensorflow_privacy.privacy.estimators.test_utils,test_utils.make_input_fn,,70,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\binary_class_head_test.py,testCreateTPUEstimatorSpec
tensorflow_privacy.privacy.estimators.test_utils,test_utils.make_input_data,,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\binary_class_head_test.py,testCreateTPUEstimatorSpec
tensorflow_privacy.privacy.estimators.test_utils,test_utils.make_input_fn,,75,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\binary_class_head_test.py,testCreateTPUEstimatorSpec
tensorflow_privacy.privacy.estimators.test_utils,test_utils.make_input_data,,78,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\binary_class_head_test.py,testCreateTPUEstimatorSpec
tensorflow_privacy.privacy.estimators.test_utils,test_utils.make_input_fn,,80,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\estimators\binary_class_head_test.py,testCreateTPUEstimatorSpec
